X,Y
8.8557653427124E+00,1.1613500213623E+02
7.85574960708618E+00,1.15983848571777E+02
6.85611152648926E+00,1.15831596374512E+02
5.85685920715332E+00,1.1567830657959E+02
4.85799980163574E+00,1.15524002075195E+02
2.79200005531311E+00,1.14730003356934E+02
2.08400011062622E+00,1.12324996948242E+02
2.03795003890991E+00,1.11243286132813E+02
1.99276387691498E+00,1.10161567687988E+02
1.94838666915894E+00,1.09079849243164E+02
1.90476381778717E+00,1.07998123168945E+02
1.86184072494507E+00,1.06916381835938E+02
1.81956267356873E+00,1.05834632873535E+02
1.77787494659424E+00,1.04752876281738E+02
1.73672306537628E+00,1.03671096801758E+02
1.69605207443237E+00,1.02589302062988E+02
1.65580761432648E+00,1.0150749206543E+02
1.61593472957611E+00,1.00425659179688E+02
1.57637906074524E+00,9.93437957763672E+01
1.53708565235138E+00,9.82619171142578E+01
1.49800002574921E+00,9.71800003051758E+01
1.46131646633148E+00,9.61638031005859E+01
1.42468440532684E+00,9.51474456787109E+01
1.38814735412598E+00,9.41309356689453E+01
1.35174858570099E+00,9.31142807006836E+01
1.31553173065186E+00,9.20974884033203E+01
1.27954018115997E+00,9.10805587768555E+01
1.24381744861603E+00,9.00634994506836E+01
1.20840704441071E+00,8.90463180541992E+01
1.1733523607254E+00,8.80290222167969E+01
1.13869690895081E+00,8.70116195678711E+01
1.1044842004776E+00,8.59941101074219E+01
1.07075750827789E+00,8.49765014648438E+01
1.03756058216095E+00,8.39588012695313E+01
1.00493681430817E+00,8.29410171508789E+01
9.7292959690094E-01,8.19231567382813E+01
9.41582441329956E-01,8.09052200317383E+01
9.10938799381256E-01,7.98872146606445E+01
8.81042122840881E-01,7.88691482543945E+01
8.51935982704163E-01,7.78510284423828E+01
8.23663771152496E-01,7.68328628540039E+01
7.96268999576569E-01,7.58146514892578E+01
7.69795119762421E-01,7.47964096069336E+01
7.44285643100739E-01,7.37781295776367E+01
7.19783961772919E-01,7.27598266601563E+01
6.96333587169647E-01,7.17415084838867E+01
6.73977971076965E-01,7.07231750488281E+01
6.52760684490204E-01,6.97048416137695E+01
6.32725059986115E-01,6.86865081787109E+01
6.13914668560028E-01,6.76681747436523E+01
5.96372961997986E-01,6.66498565673828E+01
5.80143332481384E-01,6.56315536499023E+01
5.65269410610199E-01,6.461328125E+01
5.51794528961182E-01,6.35950393676758E+01
5.39762198925018E-01,6.2576831817627E+01
5.29215931892395E-01,6.1558666229248E+01
5.20199120044708E-01,6.05405540466309E+01
5.12755334377289E-01,5.95224952697754E+01
5.06928026676178E-01,5.85044975280762E+01
5.02760589122772E-01,5.74865646362305E+01
5.00296533107758E-01,5.64687080383301E+01
4.9957937002182E-01,5.54509315490723E+01
5.00652551651001E-01,5.44332427978516E+01
5.03559529781342E-01,5.3415641784668E+01
5.08343815803528E-01,5.23981399536133E+01
5.15048861503601E-01,5.1380744934082E+01
5.23718118667603E-01,5.03634605407715E+01
5.34395039081573E-01,4.93462905883789E+01
5.47123193740845E-01,4.83292427062988E+01
5.61945974826813E-01,4.73123245239258E+01
5.78906834125519E-01,4.6295539855957E+01
5.98049342632294E-01,4.52788963317871E+01
6.19416832923889E-01,4.42624015808105E+01
6.43052935600281E-01,4.32460594177246E+01
6.6900098323822E-01,4.22298774719238E+01
6.97304546833038E-01,4.12138595581055E+01
7.28007078170776E-01,4.01980133056641E+01
7.61152029037476E-01,3.91823425292969E+01
7.96782851219177E-01,3.81668586730957E+01
8.34942996501923E-01,3.71515655517578E+01
8.75676035881042E-01,3.61364669799805E+01
9.19025361537933E-01,3.51215667724609E+01
9.65034484863281E-01,3.41068801879883E+01
1.01374685764313E+00,3.30924072265625E+01
1.0652060508728E+00,3.20781517028809E+01
1.11945533752441E+00,3.10641250610352E+01
1.17653834819794E+00,3.0050329208374E+01
1.23649847507477E+00,2.90367736816406E+01
1.2993791103363E+00,2.80234642028809E+01
1.36522400379181E+00,2.7010404586792E+01
1.43407642841339E+00,2.59976005554199E+01
1.50597977638245E+00,2.49850616455078E+01
1.58097779750824E+00,2.39727916717529E+01
1.65911364555359E+00,2.29607963562012E+01
1.74043107032776E+00,2.19490852355957E+01
1.82497334480286E+00,2.09376602172852E+01
1.91278398036957E+00,1.99265289306641E+01
2.00390648841858E+00,1.89156970977783E+01
2.09838438034058E+00,1.79051723480225E+01
2.19626116752625E+00,1.68949584960938E+01
2.2975800037384E+00,1.5885064125061E+01
2.40238475799561E+00,1.48754930496216E+01
2.51071882247925E+00,1.38662538528442E+01
2.62262558937073E+00,1.28573503494263E+01
2.73814821243286E+00,1.18487901687622E+01
2.85733079910278E+00,1.0840579032898E+01
2.98021650314331E+00,9.8327226638794E+00
3.10684847831726E+00,8.82522773742676E+00
3.23727083206177E+00,7.81809949874878E+00
3.37152671813965E+00,6.81134462356567E+00
3.5096595287323E+00,5.8049693107605E+00
3.65171265602112E+00,4.79897975921631E+00
3.79772996902466E+00,3.79338216781616E+00
3.94775462150574E+00,2.78818202018738E+00
4.10183000564575E+00,1.78338599205017E+00
4.26000022888184E+00,7.78999984264374E-01
5.67533349990845E+00,1.34307408332825E+00
7.18333339691162E+00,1.55959260463715E+00
8.69999980926514E+00,1.41700005531311E+00
